asv	sum.taxonomy	identificationRemarks
566	asv.566	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__undef_Actinopteri;f__Ambassidae;g__Ambassis;s__Ambassis_agassizii, confidences 1;1;0.97;0.78;0.19;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.
567	asv.567	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Amphibia;o__Anura;f__Hemiphractidae;g__Hemiphractus;s__Hemiphractus_helioi, confidences 1;0.91;0.82;0.1;0.1;0.02;0.01;0.01. No VSEARCH hits at 0.97 identity.
568	asv.568	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Diptera;f__Asilidae;g__Asilus;s__Asilus_crabroniformis, confidences 1;0.93;0.06;0.03;0.02;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
569	asv.569	sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Perciformes;f__Triglidae;g__Chelidonichthys;s__Chelidonichthys_kumu, confidences 1;0.99;0.96;0.81;0.18;0.09;0.09;0.09. No VSEARCH hits at 0.97 identity.
570	asv.570	sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Perciformes;f__Serranidae;g__Cephalopholis	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Perciformes;f__Serranidae;g__Cephalopholis;s__Cephalopholis_sexmaculata, confidences 1;1;1;1;0.89;0.89;0.85;0.45. No VSEARCH hits at 0.97 identity.
571	asv.571	sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Perciformes;f__Serranidae;g__Epinephelus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Perciformes;f__Serranidae;g__Epinephelus;s__Epinephelus_bontoides, confidences 1;1;1;1;0.99;0.99;0.96;0.36. Confirmation with VSEARCH against the 12S_ncbi_CRABS_202311 database at 0.97 similarity: hits OR575599, identities 97, taxonomy Epinephelus_morio, consensus Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Epinephelus;Epinephelus_morio.
572	asv.572	sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Lutjaniformes;f__Lutjanidae;g__Lutjanus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Lutjaniformes;f__Lutjanidae;g__Lutjanus;s__Lutjanus_campechanus, confidences 1;1;1;1;1;1;1;0.41. Confirmation with VSEARCH against the 12S_ncbi_CRABS_202311 database at 0.97 similarity: hits AF239677,AY372811,AF239681,AF239679,AF239682,OR577194,OP056960,NC_082562,OP056852,OP035100, identities 99.4,98.8,98.8,97.7,97.7,97.6,97.6,97.1,97.1,97.1, taxonomy Lutjanus_campechanus,Lutjanus_campechanus,Lutjanus_campechanus,Lutjanus_campechanus,Lutjanus_campechanus,Lutjanus_synagris,Ocyurus_chrysurus,Lutjanus_vivanus,Lutjanus_analis,Ocyurus_chrysurus, consensus Eukaryota;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Lutjanus.
573	asv.573	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Cyprinodontiformes;f__Poeciliidae;g__Poeciliopsis;s__Poeciliopsis_monacha, confidences 1;1;0.88;0.27;0.06;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.
574	asv.574	sk__Eukaryota;k__undef_Eukaryota;p__Bacillariophyta;c__Bacillariophyceae;o__Naviculales;f__Naviculaceae;g__Navicula;s__Navicula_minima	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__undef_Eukaryota;p__Bacillariophyta;c__Bacillariophyceae;o__Naviculales;f__Naviculaceae;g__Navicula;s__Navicula_minima, confidences 1;1;1;1;1;1;1;1. No VSEARCH hits at 0.97 identity.
575	asv.575	sk__Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__undef_Eukaryota;p__Bacillariophyta;c__Bacillariophyceae;o__Naviculales;f__Naviculaceae;g__Navicula;s__Navicula_minima, confidences 1;0.46;0.45;0.45;0.45;0.45;0.45;0.45. No VSEARCH hits at 0.97 identity.
576	asv.576	sk__Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__undef_Eukaryota;p__Bacillariophyta;c__Bacillariophyceae;o__Naviculales;f__Naviculaceae;g__Navicula;s__Navicula_minima, confidences 1;0.23;0.18;0.18;0.18;0.18;0.18;0.18. No VSEARCH hits at 0.97 identity.
577	asv.577	sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Tetraodontiformes;f__Balistidae;g__Sufflamen;s__Sufflamen_verres	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Tetraodontiformes;f__Balistidae;g__Sufflamen;s__Sufflamen_verres, confidences 1;1;1;1;1;1;1;0.83. Confirmation with VSEARCH against the 12S_ncbi_CRABS_202311 database at 0.97 similarity: hits KT600980,LC645324,AP004456,LC659948, identities 99.4,98.3,97.7,97.1, taxonomy Sufflamen_verres,Sufflamen_fraenatum,Sufflamen_fraenatum,Sufflamen_fraenatum, consensus Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Balistidae;Sufflamen;Sufflamen_fraenatum.
578	asv.578	sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Blenniiformes;f__Blenniidae;g__Entomacrodus;s__Entomacrodus_caudofasciatus, confidences 1;1;0.99;0.98;0.74;0.74;0.7;0.65. No VSEARCH hits at 0.97 identity.
579	asv.579	sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__Homo_sapiens	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__Homo_sapiens, confidences 1;1;1;1;1;1;1;1. Confirmation with VSEARCH against the 12S_ncbi_CRABS_202311 database at 0.97 similarity: hits KY411495,KC911343,DQ112748,MN503404,JQ702405,JQ702343,JN160804,KU867614,KP900763,KT587616, identities 100,100,100,100,100,100,100,99.4,99.4,99.4, taxonomy Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Homo_sapiens,Homo_sapiens,Homo_sapiens, consensus Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens.
580	asv.580	sk__Eukaryota;k__undef_Eukaryota;p__Bacillariophyta;c__Bacillariophyceae;o__Naviculales;f__Naviculaceae;g__Navicula;s__Navicula_minima	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__undef_Eukaryota;p__Bacillariophyta;c__Bacillariophyceae;o__Naviculales;f__Naviculaceae;g__Navicula;s__Navicula_minima, confidences 1;1;1;1;1;1;1;1. No VSEARCH hits at 0.97 identity.
581	asv.581	sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Centrarchiformes;f__Kyphosidae;g__Kyphosus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Centrarchiformes;f__Kyphosidae;g__Kyphosus;s__Kyphosus_vaigiensis, confidences 1;1;1;1;1;1;0.97;0.7. Confirmation with VSEARCH against the 12S_ncbi_CRABS_202311 database at 0.97 similarity: hits KC136578,OP035143,OP057015,KX494866,OP404770,AP011061,KC136522,KC136453,KC136405,KC136565, identities 99.4,97.7,97.7,97.7,97.7,97.7,97.7,97.7,97.7,97.7, taxonomy Kyphosus_ocyurus,Kyphosus_vaigiensis,Kyphosus_incisor,Kyphosus_bigibbus,Kyphosus_sectatrix,Kyphosus_cinerascens,Kyphosus_sydneyanus,Kyphosus_sydneyanus,Kyphosus_sydneyanus,Kyphosus_elegans, consensus Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Kyphosus.
582	asv.582	sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Beloniformes;f__Hemiramphidae;g__Hemiramphus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Beloniformes;f__Hemiramphidae;g__Hemiramphus;s__Hemiramphus_marginatus, confidences 1;1;1;1;1;1;1;0.52. Confirmation with VSEARCH against the 12S_ncbi_CRABS_202311 database at 0.97 similarity: hits LC715466,LC104438,MH248248,MH248184,MH734932,LC021294,OP056959,LC649125, identities 100,99.4,98.2,98.2,97.6,97.6,97,97, taxonomy Oxyporhamphus_micropterus,Hemiramphus_convexus,Hemiramphus_far,Hemiramphus_marginatus,Hemiramphus_far,Hemiramphus_far,Hemiramphus_balao,Hyporhamphus_yuri, consensus Eukaryota;Chordata;Actinopteri;Beloniformes;Hemiramphidae;Hemiramphus.
583	asv.583	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Aves;o__Ciconiiformes;f__Scopidae;g__Scopus;s__Scopus_umbretta, confidences 1;0.92;0.83;0.22;0.01;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.
584	asv.584	sk__Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__undef_Eukaryota;p__Euglenozoa;c__Kinetoplastea;o__Trypanosomatida;f__Trypanosomatidae;g__Trypanosoma;s__Trypanosoma_brucei, confidences 1;0.1;0.07;0.07;0.07;0.07;0.07;0.07. No VSEARCH hits at 0.97 identity.
585	asv.585	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Cheirogaleidae;g__Cheirogaleus;s__Cheirogaleus_medius, confidences 1;0.99;0.85;0.11;0.01;0;0;0. No VSEARCH hits at 0.97 identity.
586	asv.586	sk__Eukaryota;k__undef_Eukaryota;p__Bacillariophyta;c__Bacillariophyceae;o__Naviculales;f__Naviculaceae;g__Navicula;s__Navicula_minima	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__undef_Eukaryota;p__Bacillariophyta;c__Bacillariophyceae;o__Naviculales;f__Naviculaceae;g__Navicula;s__Navicula_minima, confidences 1;1;1;1;1;1;1;1. No VSEARCH hits at 0.97 identity.
587	asv.587	sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Pan;s__Pan_troglodytes	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Pan;s__Pan_troglodytes, confidences 1;1;0.99;0.96;0.95;0.95;0.94;0.94. No VSEARCH hits at 0.97 identity.
588	asv.588	sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__Homo_sapiens	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__Homo_sapiens, confidences 1;1;1;1;1;1;0.99;0.99. Confirmation with VSEARCH against the 12S_ncbi_CRABS_202311 database at 0.97 similarity: hits KY411495,KC911343,DQ112748,MN503404,JQ702405,JQ702343,JN160804,JQ036720,JQ036750,JQ036875, identities 99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4, taxonomy Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Homo_sapiens,Homo_sapiens,Homo_sapiens, consensus Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens.
589	asv.589	sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__undef_Actinopteri;f__Ambassidae;g__Ambassis;s__Ambassis_agassizii, confidences 1;0.99;0.97;0.86;0.22;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.
590	asv.590	sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Perciformes;f__Serranidae;g__Cephalopholis	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Perciformes;f__Serranidae;g__Cephalopholis;s__Cephalopholis_sexmaculata, confidences 1;1;1;0.98;0.91;0.91;0.88;0.52. No VSEARCH hits at 0.97 identity.
591	asv.591	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Cercopithecidae;g__Nasalis;s__Nasalis_larvatus, confidences 1;1;0.96;0.79;0.44;0.25;0.25;0.25. No VSEARCH hits at 0.97 identity.
592	asv.592	sk__Eukaryota;k__undef_Eukaryota;p__Bacillariophyta;c__Bacillariophyceae;o__Naviculales;f__Naviculaceae;g__Navicula;s__Navicula_minima	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__undef_Eukaryota;p__Bacillariophyta;c__Bacillariophyceae;o__Naviculales;f__Naviculaceae;g__Navicula;s__Navicula_minima, confidences 1;1;1;1;1;1;1;1. No VSEARCH hits at 0.97 identity.
593	asv.593	sk__Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__undef_Eukaryota;p__Bacillariophyta;c__Bacillariophyceae;o__Naviculales;f__Naviculaceae;g__Navicula;s__Navicula_minima, confidences 1;0.39;0.38;0.38;0.38;0.38;0.38;0.38. No VSEARCH hits at 0.97 identity.
594	asv.594	sk__Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Stereaceae;g__Megalocystidium;s__Megalocystidium_leucoxanthum, confidences 1;0.63;0.26;0.26;0.15;0.12;0.11;0.11. No VSEARCH hits at 0.97 identity.
595	asv.595	sk__Eukaryota;k__undef_Eukaryota;p__Bacillariophyta;c__Bacillariophyceae;o__Naviculales;f__Naviculaceae;g__Navicula;s__Navicula_minima	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__undef_Eukaryota;p__Bacillariophyta;c__Bacillariophyceae;o__Naviculales;f__Naviculaceae;g__Navicula;s__Navicula_minima, confidences 1;1;1;1;1;1;1;1. No VSEARCH hits at 0.97 identity.
596	asv.596	sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Pan;s__Pan_troglodytes	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Pan;s__Pan_troglodytes, confidences 1;1;1;1;0.94;0.94;0.89;0.89. No VSEARCH hits at 0.97 identity.
597	asv.597	sk__Eukaryota;k__undef_Eukaryota;p__Bacillariophyta;c__Bacillariophyceae;o__Naviculales;f__Naviculaceae;g__Navicula;s__Navicula_minima	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__undef_Eukaryota;p__Bacillariophyta;c__Bacillariophyceae;o__Naviculales;f__Naviculaceae;g__Navicula;s__Navicula_minima, confidences 1;1;1;1;1;1;1;1. No VSEARCH hits at 0.97 identity.
598	asv.598	sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Tetraodontiformes;f__Balistidae;g__Sufflamen;s__Sufflamen_verres	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Tetraodontiformes;f__Balistidae;g__Sufflamen;s__Sufflamen_verres, confidences 1;1;1;1;1;1;1;0.83. Confirmation with VSEARCH against the 12S_ncbi_CRABS_202311 database at 0.97 similarity: hits KT600980,LC645324,AP004456,LC659948, identities 99.4,98.3,97.7,97.1, taxonomy Sufflamen_verres,Sufflamen_fraenatum,Sufflamen_fraenatum,Sufflamen_fraenatum, consensus Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Balistidae;Sufflamen;Sufflamen_fraenatum.
599	asv.599	sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__undef_Actinopteri;f__Pomacentridae;g__Stegastes;s__Stegastes_flavilatus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__undef_Actinopteri;f__Pomacentridae;g__Stegastes;s__Stegastes_flavilatus, confidences 1;1;1;1;1;1;1;1. Confirmation with VSEARCH against the 12S_ncbi_CRABS_202311 database at 0.97 similarity: hits KP136922,JQ729319, identities 99.4,99.4, taxonomy Stegastes_flavilatus,Stegastes_flavilatus, consensus Eukaryota;Chordata;Actinopteri;Pomacentridae;Stegastes;Stegastes_flavilatus.
600	asv.600	sk__Eukaryota;k__undef_Eukaryota;p__Bacillariophyta;c__Bacillariophyceae;o__Naviculales;f__Naviculaceae;g__Navicula;s__Navicula_minima	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__undef_Eukaryota;p__Bacillariophyta;c__Bacillariophyceae;o__Naviculales;f__Naviculaceae;g__Navicula;s__Navicula_minima, confidences 1;1;1;1;1;1;1;1. No VSEARCH hits at 0.97 identity.
601	asv.601	sk__Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__undef_Eukaryota;p__Euglenozoa;c__Kinetoplastea;o__Trypanosomatida;f__Trypanosomatidae;g__Trypanosoma;s__Trypanosoma_brucei, confidences 1;0.1;0.08;0.08;0.08;0.08;0.08;0.08. No VSEARCH hits at 0.97 identity.
602	asv.602	sk__Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__undef_Eukaryota;p__Euglenozoa;c__Kinetoplastea;o__Trypanosomatida;f__Trypanosomatidae;g__Trypanosoma;s__Trypanosoma_brucei, confidences 1;0.12;0.1;0.1;0.1;0.1;0.05;0.05. No VSEARCH hits at 0.97 identity.
603	asv.603	sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Artiodactyla;f__Suidae;g__Sus;s__Sus_scrofa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Artiodactyla;f__Suidae;g__Sus;s__Sus_scrofa, confidences 1;1;1;1;0.98;0.98;0.98;0.94. Confirmation with VSEARCH against the 12S_ncbi_CRABS_202311 database at 0.97 similarity: hits KF569218,KT372134,AY337045,KF472177,KT261430,KX147101,AY334492,KM520149,KM520139,KT194217, identities 99.4,99.4,98.8,98.8,98.8,98.2,98.2,98.2,98.2,98.2, taxonomy Sus_scrofa,Sus_scrofa,Sus_scrofa,Sus_scrofa,Sus_scrofa,Sus_scrofa,Sus_scrofa,Sus_scrofa,Sus_scrofa,Sus_scrofa, consensus Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus_scrofa.
604	asv.604	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Cercopithecidae;g__Nasalis;s__Nasalis_larvatus, confidences 1;0.99;0.93;0.67;0.49;0.34;0.34;0.34. No VSEARCH hits at 0.97 identity.
605	asv.605	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Lepidosauria;o__Squamata;f__Gerrhosauridae;g__Zonosaurus;s__Zonosaurus_maximus, confidences 1;0.96;0.75;0.12;0.12;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
606	asv.606	sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Holocentriformes;f__Holocentridae	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Holocentriformes;f__Holocentridae;g__Ostichthys;s__Ostichthys_japonicus, confidences 1;1;1;1;0.99;0.99;0.6;0.6. No VSEARCH hits at 0.97 identity.
607	asv.607	sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Tetraodontiformes;f__Tetraodontidae;g__Canthigaster;s__Canthigaster_jactator	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Tetraodontiformes;f__Tetraodontidae;g__Canthigaster;s__Canthigaster_jactator, confidences 1;1;1;1;1;1;1;1. Confirmation with VSEARCH against the 12S_ncbi_CRABS_202311 database at 0.97 similarity: hits AY700280,MZ598115,AY700296,OP035251, identities 100,100,99.4,98.8, taxonomy Canthigaster_jactator,Canthigaster_janthinoptera,Canthigaster_janthinoptera,Canthigaster_solandri, consensus Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Canthigaster.
608	asv.608	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Coleoptera;f__Scarabaeidae;g__Protaetia;s__Protaetia_brevitarsis, confidences 1;0.93;0.06;0.04;0.03;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
609	asv.609	sk__Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Trypetheliales;f__Trypetheliaceae;g__Bathelium;s__Bathelium_madreporiforme, confidences 1;0.62;0.56;0.13;0.12;0.12;0.12;0.12. No VSEARCH hits at 0.97 identity.
610	asv.610	sk__Eukaryota;k__Metazoa;p__Chordata;c__Chondrichthyes;o__Carcharhiniformes;f__Carcharhinidae;g__Carcharhinus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Chondrichthyes;o__Carcharhiniformes;f__Carcharhinidae;g__Carcharhinus;s__Carcharhinus_obscurus, confidences 1;1;1;1;1;1;0.99;0.77. Confirmation with VSEARCH against the 12S_ncbi_CRABS_202311 database at 0.97 similarity: hits KC470543,LC578887,NC_057525,OP057117,OP056803,KM244770,KM921745,KM434158,LC277739,KF728380, identities 99.4,99.4,98.9,98.3,98.3,98.3,98.3,98.3,98.3,97.8, taxonomy Carcharhinus_obscurus,Carcharhinus_galapagensis,Carcharhinus_brachyurus,Gigantactis_vanhoeffeni,Carcharhinus_limbatus,Carcharhinus_brevipinna,Carcharhinus_amboinensis,Carcharhinus_longimanus,Carcharhinus_macloti,Carcharhinus_acronotus, consensus Eukaryota;Chordata;Chondrichthyes;Carcharhiniformes;Carcharhinidae;Carcharhinus.
611	asv.611	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Amphibia;o__Anura;f__Ceratobatrachidae;g__Alcalus;s__Alcalus_mariae, confidences 1;0.96;0.76;0.14;0.14;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.
612	asv.612	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Coleoptera;f__Scarabaeidae;g__Protaetia;s__Protaetia_brevitarsis, confidences 1;0.97;0.11;0.09;0.08;0.08;0.08;0.08. No VSEARCH hits at 0.97 identity.
613	asv.613	sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__Homo_sapiens	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__Homo_sapiens, confidences 1;1;1;1;1;1;0.99;0.99. Confirmation with VSEARCH against the 12S_ncbi_CRABS_202311 database at 0.97 similarity: hits KY411495,AP008301,KC911343,DQ112748,MN503404,JQ702405,JQ702343,JN160804,KU867614,KP900763, identities 99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,98.8,98.8, taxonomy Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Homo_sapiens,Homo_sapiens, consensus Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens.
614	asv.614	sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Carangiformes;f__Carangidae;g__Decapterus;s__Decapterus_macarellus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Carangiformes;f__Carangidae;g__Decapterus;s__Decapterus_macarellus, confidences 1;1;1;1;1;1;0.98;0.91. Confirmation with VSEARCH against the 12S_ncbi_CRABS_202311 database at 0.97 similarity: hits KM986880,OP057048,LC649155,LC645286,LC277967,LC277956,MT818506,AB969924, identities 99.4,98.2,98.2,97.6,97.6,97.6,97,97, taxonomy Decapterus_macarellus,Gymnomuraena_zebra,Decapterus_muroadsi,Decapterus_macrosoma,Decapterus_smithvanizi,Decapterus_kurroides,Decapterus_maruadsi,Decapterus_macrosoma, consensus Eukaryota;Chordata;Actinopteri;Carangiformes;Carangidae;Decapterus.
615	asv.615	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Aves;o__Gruiformes;f__Heliornithidae;g__Heliopais;s__Heliopais_personatus, confidences 1;0.9;0.68;0.18;0.11;0.11;0.11;0.11. No VSEARCH hits at 0.97 identity.
616	asv.616	sk__Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__undef_Eukaryota;p__Euglenozoa;c__Kinetoplastea;o__Trypanosomatida;f__Trypanosomatidae;g__Trypanosoma;s__Trypanosoma_brucei, confidences 1;0.15;0.12;0.12;0.12;0.12;0.11;0.11. No VSEARCH hits at 0.97 identity.
